方向,起始时间,结束时间,持续K数,涨跌幅%,同向连续K,净向10K,F10通过,确认可入场,确认时间,确认入场价,确认后空间%,确认后MAE%,峰值在确认前
做多,2022-11-12 00:00:00+00:00,2022-11-12 04:00:00+00:00,2,-3.762574399449602,2.0,False,False,False,,,,,
做空,2022-11-12 04:00:00+00:00,2022-11-12 08:00:00+00:00,2,-4.074626252999143,5.0,True,False,False,,,,,
做空,2022-11-12 08:00:00+00:00,2022-11-12 12:00:00+00:00,2,-3.924162339644307,6.0,True,False,False,,,,,
做多,2022-11-12 12:00:00+00:00,2022-11-12 16:00:00+00:00,2,-3.4763546920065314,1.0,False,False,False,,,,,
做多,2022-11-12 16:00:00+00:00,2022-11-12 20:00:00+00:00,2,-3.3534669391612626,2.0,False,False,False,,,,,
做空,2022-11-12 20:00:00+00:00,2022-11-13 00:00:00+00:00,2,-3.4957562203293833,6.0,True,False,False,,,,,
做多,2022-11-13 00:00:00+00:00,2022-11-13 04:00:00+00:00,2,-3.1234666095372106,2.0,False,False,False,,,,,
做空,2022-11-13 04:00:00+00:00,2022-11-14 04:00:00+00:00,7,1.2934958754232588,5.0,True,False,False,,,,,
做多,2022-11-14 04:00:00+00:00,2022-11-14 12:00:00+00:00,3,-1.2959884752204796,7.0,True,False,False,,,,,
做空,2022-11-14 12:00:00+00:00,2022-11-14 16:00:00+00:00,2,-1.7735759104460298,1.0,False,False,False,,,,,
做空,2022-11-14 16:00:00+00:00,2022-11-14 20:00:00+00:00,2,-3.325382479542047,0.0,False,False,False,,,,,
做多,2022-11-14 20:00:00+00:00,2022-11-15 00:00:00+00:00,2,-2.3209983265626106,9.0,True,False,False,,,,,
做多,2022-11-15 00:00:00+00:00,2022-11-16 12:00:00+00:00,10,-1.5528601008562524,8.0,True,False,False,,,,,
做空,2022-11-16 12:00:00+00:00,2022-11-16 16:00:00+00:00,2,-2.7146253237256626,4.0,False,False,False,,,,,
做空,2022-11-16 16:00:00+00:00,2022-11-16 20:00:00+00:00,2,-2.6486835348650133,4.0,False,False,False,,,,,
做多,2022-11-16 20:00:00+00:00,2022-11-17 00:00:00+00:00,2,-2.4206793551657015,6.0,True,False,False,,,,,
做空,2022-11-17 00:00:00+00:00,2022-11-17 08:00:00+00:00,3,-1.936824014019492,3.0,False,False,False,,,,,
做空,2022-11-17 08:00:00+00:00,2022-11-17 12:00:00+00:00,2,-2.179647501994304,1.0,False,False,False,,,,,
做空,2022-11-17 12:00:00+00:00,2022-11-17 16:00:00+00:00,2,-2.3770545263135845,2.0,False,False,False,,,,,
做多,2022-11-17 16:00:00+00:00,2022-11-17 20:00:00+00:00,2,-2.1839264805449967,7.0,True,False,False,,,,,
做多,2022-11-17 20:00:00+00:00,2022-11-18 12:00:00+00:00,5,-0.6748568650676953,6.0,True,False,False,,,,,
做多,2022-11-18 12:00:00+00:00,2022-11-18 16:00:00+00:00,2,-1.9451146279906117,3.0,True,False,False,,,,,
做多,2022-11-18 16:00:00+00:00,2022-11-18 20:00:00+00:00,2,-1.912366528372777,3.0,False,False,False,,,,,
做多,2022-11-18 20:00:00+00:00,2022-11-19 00:00:00+00:00,2,-1.850444903293489,3.0,False,False,False,,,,,
做空,2022-11-19 00:00:00+00:00,2022-11-19 04:00:00+00:00,2,-1.7401362041522503,3.0,True,False,False,,,,,
做空,2022-11-19 04:00:00+00:00,2022-11-19 08:00:00+00:00,2,-1.8190134545929821,4.0,True,False,False,,,,,
做多,2022-11-19 08:00:00+00:00,2022-11-19 12:00:00+00:00,2,-1.6705043680520164,3.0,False,False,False,,,,,
做多,2022-11-19 12:00:00+00:00,2022-11-19 16:00:00+00:00,2,-1.617651784308372,3.0,False,False,False,,,,,
做空,2022-11-19 16:00:00+00:00,2022-11-19 20:00:00+00:00,2,-1.611430867453862,7.0,True,False,False,,,,,
做多,2022-11-19 20:00:00+00:00,2022-11-20 08:00:00+00:00,4,-1.5219835302155391,2.0,False,False,False,,,,,
做空,2022-11-20 08:00:00+00:00,2022-11-22 12:00:00+00:00,14,4.757563327017598,10.0,True,True,True,2022-11-22 00:00:00+00:00,15841.0,1.456347452812327,2.9543589419859857,True
做多,2022-11-22 12:00:00+00:00,2022-11-25 04:00:00+00:00,17,1.236306641668355,10.0,True,True,True,2022-11-24 04:00:00+00:00,16613.8,0.3358653649375776,1.697986011628878,True
做多,2022-11-25 04:00:00+00:00,2022-11-25 08:00:00+00:00,2,-0.8891620665811438,9.0,True,False,False,,,,,
做多,2022-11-25 08:00:00+00:00,2022-11-26 16:00:00+00:00,9,-0.7212166941333638,8.0,True,False,False,,,,,
做多,2022-11-26 16:00:00+00:00,2022-11-26 20:00:00+00:00,2,-1.138132318996441,5.0,False,False,False,,,,,
做空,2022-11-26 20:00:00+00:00,2022-11-27 00:00:00+00:00,2,-1.2534433229196729,5.0,True,False,False,,,,,
做多,2022-11-27 00:00:00+00:00,2022-11-27 20:00:00+00:00,6,-1.0799205917518526,4.0,False,False,False,,,,,
做空,2022-11-27 20:00:00+00:00,2022-11-28 00:00:00+00:00,2,1.1075394404059369,7.0,True,False,False,,,,,
做空,2022-11-28 00:00:00+00:00,2022-11-28 16:00:00+00:00,5,-0.8415589752834195,6.0,True,False,False,,,,,
做空,2022-11-28 16:00:00+00:00,2022-11-29 04:00:00+00:00,4,-1.220381470758373,2.0,False,False,False,,,,,
做多,2022-11-29 04:00:00+00:00,2022-12-01 12:00:00+00:00,15,3.7136206890401224,10.0,True,True,True,2022-11-30 20:00:00+00:00,17153.3,1.137973451172665,1.5518879749086225,False
做空,2022-12-01 12:00:00+00:00,2022-12-02 00:00:00+00:00,4,-1.0258506119027815,7.0,True,False,False,,,,,
做空,2022-12-02 00:00:00+00:00,2022-12-02 08:00:00+00:00,3,-1.1855267746843976,4.0,True,False,False,,,,,
做空,2022-12-02 08:00:00+00:00,2022-12-02 12:00:00+00:00,2,-0.1384350313077335,6.0,True,False,False,,,,,
做空,2022-12-02 12:00:00+00:00,2022-12-02 20:00:00+00:00,3,-1.1824409126453261,7.0,True,False,False,,,,,
做多,2022-12-02 20:00:00+00:00,2022-12-03 04:00:00+00:00,3,-0.6686728624595805,1.0,False,False,False,,,,,
做空,2022-12-03 04:00:00+00:00,2022-12-04 00:00:00+00:00,6,-0.6944232529580486,7.0,False,False,False,,,,,
做空,2022-12-04 00:00:00+00:00,2022-12-04 04:00:00+00:00,2,-0.9725951794044565,2.0,False,False,False,,,,,
做空,2022-12-04 04:00:00+00:00,2022-12-04 08:00:00+00:00,2,-0.6003987701895507,3.0,False,False,False,,,,,
做空,2022-12-04 08:00:00+00:00,2022-12-04 12:00:00+00:00,2,-0.9576294349180435,4.0,False,False,False,,,,,
做多,2022-12-04 12:00:00+00:00,2022-12-04 16:00:00+00:00,2,-0.4151610734330646,5.0,True,False,False,,,,,
做多,2022-12-04 16:00:00+00:00,2022-12-05 12:00:00+00:00,6,0.6865685749219531,4.0,True,False,False,,,,,
做空,2022-12-05 12:00:00+00:00,2022-12-05 16:00:00+00:00,2,-0.14039253154643905,10.0,True,True,False,,,,,
做空,2022-12-05 16:00:00+00:00,2022-12-06 20:00:00+00:00,8,-1.0644715934730358,10.0,True,True,False,,,,,
做空,2022-12-06 20:00:00+00:00,2022-12-07 00:00:00+00:00,2,-0.9439933142114462,10.0,True,True,False,,,,,
做空,2022-12-07 00:00:00+00:00,2022-12-08 16:00:00+00:00,11,1.183647603954259,9.0,True,False,False,,,,,
做多,2022-12-08 16:00:00+00:00,2022-12-09 12:00:00+00:00,6,-0.5129897116199686,5.0,True,False,False,,,,,
做多,2022-12-09 12:00:00+00:00,2022-12-09 16:00:00+00:00,2,-0.8853574259937057,3.0,False,False,False,,,,,
做空,2022-12-09 16:00:00+00:00,2022-12-10 00:00:00+00:00,3,-0.5346771431655282,3.0,True,False,False,,,,,
做空,2022-12-10 00:00:00+00:00,2022-12-10 04:00:00+00:00,2,-0.8446132184227237,1.0,False,False,False,,,,,
做空,2022-12-10 04:00:00+00:00,2022-12-10 08:00:00+00:00,2,-0.7155186639422936,1.0,True,False,False,,,,,
做多,2022-12-10 08:00:00+00:00,2022-12-10 12:00:00+00:00,2,-0.410379405752541,3.0,False,False,False,,,,,
做多,2022-12-10 12:00:00+00:00,2022-12-10 20:00:00+00:00,3,-0.7643109454102371,3.0,False,False,False,,,,,
做空,2022-12-10 20:00:00+00:00,2022-12-11 00:00:00+00:00,2,-0.7536265137818453,5.0,True,False,False,,,,,
做多,2022-12-11 00:00:00+00:00,2022-12-11 04:00:00+00:00,2,-0.5683142213023863,2.0,False,False,False,,,,,
做多,2022-12-11 04:00:00+00:00,2022-12-11 08:00:00+00:00,2,-0.6925269689083895,1.0,False,False,False,,,,,
做多,2022-12-11 08:00:00+00:00,2022-12-11 12:00:00+00:00,2,-0.6710478955301719,2.0,False,False,False,,,,,
做空,2022-12-11 12:00:00+00:00,2022-12-11 16:00:00+00:00,2,-0.6598857619744274,6.0,True,False,False,,,,,
做多,2022-12-11 16:00:00+00:00,2022-12-11 20:00:00+00:00,2,-0.6538574482204733,4.0,False,False,False,,,,,
做空,2022-12-11 20:00:00+00:00,2022-12-12 20:00:00+00:00,7,0.4813075513497794,5.0,False,False,False,,,,,
做多,2022-12-12 20:00:00+00:00,2022-12-14 16:00:00+00:00,12,6.02026872437822,10.0,True,True,True,2022-12-14 12:00:00+00:00,18054.8,1.9119569311208142,1.9413120056716222,False
做空,2022-12-14 16:00:00+00:00,2022-12-14 20:00:00+00:00,2,-0.793817574857475,10.0,True,True,False,,,,,
做空,2022-12-14 20:00:00+00:00,2022-12-15 00:00:00+00:00,2,-0.5130424664024567,10.0,True,True,False,,,,,
做空,2022-12-15 00:00:00+00:00,2022-12-18 20:00:00+00:00,24,4.864958699040369,10.0,True,True,True,2022-12-16 16:00:00+00:00,16856.5,1.9897368967460711,0.5285794797259131,False
做空,2022-12-18 20:00:00+00:00,2022-12-19 00:00:00+00:00,2,-0.43224604654235027,6.0,True,False,False,,,,,
做空,2022-12-19 00:00:00+00:00,2022-12-20 00:00:00+00:00,7,1.4770526414140723,5.0,True,False,False,,,,,
做多,2022-12-20 00:00:00+00:00,2022-12-20 04:00:00+00:00,2,-1.0943059336072003,9.0,True,False,False,,,,,
做多,2022-12-20 04:00:00+00:00,2022-12-20 12:00:00+00:00,3,-0.04227969646526229,8.0,True,False,False,,,,,
做多,2022-12-20 12:00:00+00:00,2022-12-21 12:00:00+00:00,7,-1.110849571259886,6.0,True,False,False,,,,,
做多,2022-12-21 12:00:00+00:00,2022-12-21 16:00:00+00:00,2,-1.036547020259345,4.0,False,False,False,,,,,
做空,2022-12-21 16:00:00+00:00,2022-12-21 20:00:00+00:00,2,-1.0608547620174507,2.0,True,False,False,,,,,
做多,2022-12-21 20:00:00+00:00,2022-12-22 12:00:00+00:00,5,-0.8292260463289048,5.0,False,False,False,,,,,
做空,2022-12-22 12:00:00+00:00,2022-12-22 20:00:00+00:00,3,-0.7108688002044025,1.0,False,False,False,,,,,
做多,2022-12-22 20:00:00+00:00,2022-12-23 12:00:00+00:00,5,-0.293038699345984,10.0,True,True,False,,,,,
做多,2022-12-23 12:00:00+00:00,2022-12-25 12:00:00+00:00,13,-0.9107859404569686,10.0,True,True,True,2022-12-25 04:00:00+00:00,16816.8,0.19742162599305893,0.6945435516864046,True
做多,2022-12-25 12:00:00+00:00,2022-12-25 16:00:00+00:00,2,-0.6389722511080536,10.0,True,True,False,,,,,
做多,2022-12-25 16:00:00+00:00,2022-12-25 20:00:00+00:00,2,-0.46354974664098186,10.0,True,True,False,,,,,
做多,2022-12-25 20:00:00+00:00,2022-12-26 12:00:00+00:00,5,-0.15973413827116925,9.0,True,False,False,,,,,
做多,2022-12-26 12:00:00+00:00,2022-12-26 16:00:00+00:00,2,-0.5936093376762455,5.0,False,False,False,,,,,
做多,2022-12-26 16:00:00+00:00,2022-12-27 08:00:00+00:00,5,0.07451958767023867,4.0,False,False,False,,,,,
做多,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2,-0.5775586632783486,0.0,False,False,False,,,,,
做空,2022-12-27 12:00:00+00:00,2022-12-28 12:00:00+00:00,7,0.5026499726360547,10.0,True,True,False,,,,,
做空,2022-12-28 12:00:00+00:00,2022-12-29 08:00:00+00:00,6,-0.03126646491606714,7.0,True,False,False,,,,,
做空,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2,-0.6619345665745907,5.0,True,False,False,,,,,
做空,2022-12-29 12:00:00+00:00,2022-12-29 16:00:00+00:00,2,-0.6488840019831177,5.0,True,False,False,,,,,
做空,2022-12-29 16:00:00+00:00,2022-12-29 20:00:00+00:00,2,-0.40347806987705986,5.0,True,False,False,,,,,
做多,2022-12-29 20:00:00+00:00,2022-12-30 00:00:00+00:00,2,-0.6218860918321232,1.0,False,False,False,,,,,
做空,2022-12-30 00:00:00+00:00,2022-12-30 20:00:00+00:00,6,0.9353088084295256,5.0,True,False,False,,,,,
做多,2022-12-30 20:00:00+00:00,2022-12-31 00:00:00+00:00,2,-0.6652579803313422,0.0,False,False,False,,,,,
做空,2022-12-31 00:00:00+00:00,2022-12-31 12:00:00+00:00,4,-0.5644966586694586,9.0,True,False,False,,,,,
做空,2022-12-31 12:00:00+00:00,2022-12-31 16:00:00+00:00,2,-0.6207526875170445,6.0,False,False,False,,,,,
做空,2022-12-31 16:00:00+00:00,2023-01-01 16:00:00+00:00,7,0.005233256337491391,5.0,False,False,False,,,,,
做多,2023-01-01 16:00:00+00:00,2023-01-01 20:00:00+00:00,2,-0.5168877959382203,6.0,True,False,False,,,,,
做多,2023-01-01 20:00:00+00:00,2023-01-02 00:00:00+00:00,2,-0.029717597659044782,5.0,True,False,False,,,,,
做多,2023-01-02 00:00:00+00:00,2023-01-02 20:00:00+00:00,6,0.046474972967277865,4.0,True,False,False,,,,,
做空,2023-01-02 20:00:00+00:00,2023-01-03 00:00:00+00:00,2,-0.4906435954898687,3.0,False,False,False,,,,,
做空,2023-01-03 00:00:00+00:00,2023-01-03 04:00:00+00:00,2,-0.5448250957115437,3.0,False,False,False,,,,,
做多,2023-01-03 04:00:00+00:00,2023-01-03 08:00:00+00:00,2,-0.5372004192970854,6.0,True,False,False,,,,,
做多,2023-01-03 08:00:00+00:00,2023-01-03 12:00:00+00:00,2,-0.4430465248168672,7.0,True,False,False,,,,,
做空,2023-01-03 12:00:00+00:00,2023-01-04 00:00:00+00:00,4,-0.5000787938890311,2.0,False,False,False,,,,,
做多,2023-01-04 00:00:00+00:00,2023-01-05 12:00:00+00:00,10,0.10707919955724979,10.0,True,True,False,,,,,
做多,2023-01-05 12:00:00+00:00,2023-01-06 04:00:00+00:00,5,-0.5679482588209446,5.0,True,False,False,,,,,
做多,2023-01-06 04:00:00+00:00,2023-01-06 08:00:00+00:00,2,-0.5326765832352873,9.0,True,False,False,,,,,
做空,2023-01-06 08:00:00+00:00,2023-01-06 12:00:00+00:00,2,-0.4291895157856764,0.0,False,False,False,,,,,
做多,2023-01-06 12:00:00+00:00,2023-01-09 20:00:00+00:00,21,2.6498281187505786,10.0,True,True,True,2023-01-08 04:00:00+00:00,16945.5,2.6101324835502004,0.20831489185919133,False
做多,2023-01-09 20:00:00+00:00,2023-01-15 00:00:00+00:00,32,23.798546379742554,10.0,True,True,True,2023-01-11 12:00:00+00:00,17325.3,24.349939106393546,0.02885952912792275,False
做多,2023-01-15 00:00:00+00:00,2023-01-15 04:00:00+00:00,2,-1.6815322916176612,10.0,True,True,False,,,,,
做多,2023-01-15 04:00:00+00:00,2023-01-15 08:00:00+00:00,2,-1.6438552474097725,10.0,True,True,False,,,,,
做多,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2,-0.4363271002808561,10.0,True,True,False,,,,,
做多,2023-01-15 12:00:00+00:00,2023-01-15 16:00:00+00:00,2,-1.3837031169219407,10.0,True,True,False,,,,,
做多,2023-01-15 16:00:00+00:00,2023-01-16 08:00:00+00:00,5,0.14424141589680955,10.0,True,True,False,,,,,
做多,2023-01-16 08:00:00+00:00,2023-01-16 12:00:00+00:00,2,-1.6587823888455575,10.0,True,True,False,,,,,
做多,2023-01-16 12:00:00+00:00,2023-01-17 00:00:00+00:00,4,0.2610565599941814,10.0,True,True,False,,,,,
做多,2023-01-17 00:00:00+00:00,2023-01-18 12:00:00+00:00,10,-0.0711931734772125,9.0,True,False,False,,,,,
做多,2023-01-18 12:00:00+00:00,2023-01-18 16:00:00+00:00,2,-1.660449687370769,4.0,False,False,False,,,,,
做空,2023-01-18 16:00:00+00:00,2023-01-19 12:00:00+00:00,6,-1.9260874783749529,5.0,True,False,False,,,,,
做空,2023-01-19 12:00:00+00:00,2023-01-19 16:00:00+00:00,2,-1.7025403986150514,0.0,False,False,False,,,,,
做多,2023-01-19 16:00:00+00:00,2023-01-20 04:00:00+00:00,4,-1.2242234252055613,10.0,True,True,False,,,,,
做多,2023-01-20 04:00:00+00:00,2023-01-20 08:00:00+00:00,2,-1.549822366686127,10.0,True,True,False,,,,,
做多,2023-01-20 08:00:00+00:00,2023-01-21 20:00:00+00:00,10,9.747021622136748,10.0,True,True,False,,,,,
做多,2023-01-21 20:00:00+00:00,2023-01-22 00:00:00+00:00,2,-1.6796979958816656,4.0,True,False,False,,,,,
做多,2023-01-22 00:00:00+00:00,2023-01-22 04:00:00+00:00,2,-1.6979443733563162,3.0,True,False,False,,,,,
做多,2023-01-22 04:00:00+00:00,2023-01-22 08:00:00+00:00,2,-1.6669451297775422,4.0,True,False,False,,,,,
做多,2023-01-22 08:00:00+00:00,2023-01-22 12:00:00+00:00,2,-1.002939031643379,5.0,True,False,False,,,,,
做多,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2,-1.6339540671351147,6.0,True,False,False,,,,,
做空,2023-01-22 16:00:00+00:00,2023-01-23 00:00:00+00:00,3,0.07037275653984046,3.0,False,False,False,,,,,
做空,2023-01-23 00:00:00+00:00,2023-01-23 04:00:00+00:00,2,-1.4573208706510143,1.0,False,False,False,,,,,
做空,2023-01-23 04:00:00+00:00,2023-01-23 08:00:00+00:00,2,-1.6396612643108088,1.0,False,False,False,,,,,
做多,2023-01-23 08:00:00+00:00,2023-01-23 12:00:00+00:00,2,-0.6912683706290095,8.0,True,False,False,,,,,
做多,2023-01-23 12:00:00+00:00,2023-01-23 16:00:00+00:00,2,-1.457551606776982,7.0,True,False,False,,,,,
做多,2023-01-23 16:00:00+00:00,2023-01-23 20:00:00+00:00,2,-1.6301550595053111,6.0,True,False,False,,,,,
做多,2023-01-23 20:00:00+00:00,2023-01-24 08:00:00+00:00,4,-1.1301573863348953,5.0,True,False,False,,,,,
做多,2023-01-24 08:00:00+00:00,2023-01-24 12:00:00+00:00,2,-1.5430883546983818,2.0,False,False,False,,,,,
做多,2023-01-24 12:00:00+00:00,2023-01-24 16:00:00+00:00,2,-1.3357779171193023,3.0,False,False,False,,,,,
做多,2023-01-24 16:00:00+00:00,2023-01-24 20:00:00+00:00,2,-1.5300987168075713,4.0,False,False,False,,,,,
做空,2023-01-24 20:00:00+00:00,2023-01-25 20:00:00+00:00,7,-1.052891433733948,5.0,True,False,False,,,,,
做多,2023-01-25 20:00:00+00:00,2023-01-27 00:00:00+00:00,8,-1.6188996599475713,6.0,True,False,False,,,,,
做空,2023-01-27 00:00:00+00:00,2023-01-27 04:00:00+00:00,2,-1.6598975443586264,0.0,False,False,False,,,,,
做多,2023-01-27 04:00:00+00:00,2023-01-27 12:00:00+00:00,3,-1.3610565193891564,10.0,True,True,False,,,,,
做多,2023-01-27 12:00:00+00:00,2023-01-28 12:00:00+00:00,7,-0.002244907655151114,10.0,True,True,False,,,,,
做多,2023-01-28 12:00:00+00:00,2023-01-30 08:00:00+00:00,12,2.5573526340960533,10.0,True,True,True,2023-01-30 04:00:00+00:00,23648.1,0.12897442077799062,2.7363720552602477,True
做空,2023-01-30 08:00:00+00:00,2023-01-31 20:00:00+00:00,10,0.8141121361910506,10.0,True,True,False,,,,,
做空,2023-01-31 20:00:00+00:00,2023-02-01 16:00:00+00:00,6,-1.2240216495213543,4.0,False,False,False,,,,,
做多,2023-02-01 16:00:00+00:00,2023-02-02 12:00:00+00:00,6,1.9290648200804363,6.0,True,False,False,,,,,
做多,2023-02-02 12:00:00+00:00,2023-02-02 20:00:00+00:00,3,-0.5744992597318938,1.0,False,False,False,,,,,
做空,2023-02-02 20:00:00+00:00,2023-02-03 12:00:00+00:00,5,-0.9176821566605751,10.0,True,True,False,,,,,
做空,2023-02-03 12:00:00+00:00,2023-02-03 16:00:00+00:00,2,-1.4685958800182737,10.0,True,True,False,,,,,
做空,2023-02-03 16:00:00+00:00,2023-02-04 12:00:00+00:00,6,-1.0675729978337318,10.0,True,True,False,,,,,
做空,2023-02-04 12:00:00+00:00,2023-02-06 16:00:00+00:00,14,1.8822783375438812,10.0,True,True,True,2023-02-06 04:00:00+00:00,22873.0,0.608140602457039,1.2521313338871223,True
做空,2023-02-06 16:00:00+00:00,2023-02-07 08:00:00+00:00,5,0.11986708589690703,5.0,True,False,False,,,,,
做空,2023-02-07 08:00:00+00:00,2023-02-07 12:00:00+00:00,2,-1.1631795862228198,4.0,False,False,False,,,,,
做空,2023-02-07 12:00:00+00:00,2023-02-07 16:00:00+00:00,2,-0.6669324183401553,5.0,True,False,False,,,,,
做多,2023-02-07 16:00:00+00:00,2023-02-08 12:00:00+00:00,6,-0.8198386212287363,4.0,False,False,False,,,,,
做空,2023-02-08 12:00:00+00:00,2023-02-08 16:00:00+00:00,2,-0.32940844910682054,10.0,True,True,False,,,,,
做空,2023-02-08 16:00:00+00:00,2023-02-11 20:00:00+00:00,20,4.425802092090359,10.0,True,True,True,2023-02-10 08:00:00+00:00,21726.6,1.4802131948855255,0.7842920659468184,False
做多,2023-02-11 20:00:00+00:00,2023-02-12 00:00:00+00:00,2,-1.1623391044764282,3.0,True,False,False,,,,,
做空,2023-02-12 00:00:00+00:00,2023-02-12 04:00:00+00:00,2,-1.1657768144167922,3.0,False,False,False,,,,,
做空,2023-02-12 04:00:00+00:00,2023-02-12 08:00:00+00:00,2,-1.119217062735972,4.0,False,False,False,,,,,
做多,2023-02-12 08:00:00+00:00,2023-02-12 12:00:00+00:00,2,-0.8820649297386087,2.0,True,False,False,,,,,
做多,2023-02-12 12:00:00+00:00,2023-02-12 20:00:00+00:00,3,-0.7084414362898149,1.0,False,False,False,,,,,
做空,2023-02-12 20:00:00+00:00,2023-02-13 00:00:00+00:00,2,-1.0822001255122364,7.0,True,False,False,,,,,
做空,2023-02-13 00:00:00+00:00,2023-02-13 04:00:00+00:00,2,-1.1427880738758283,7.0,False,False,False,,,,,
做多,2023-02-13 04:00:00+00:00,2023-02-13 08:00:00+00:00,2,-1.0722593549705595,3.0,True,False,False,,,,,
做空,2023-02-13 08:00:00+00:00,2023-02-13 20:00:00+00:00,4,-0.832312938712606,6.0,False,False,False,,,,,
做空,2023-02-13 20:00:00+00:00,2023-02-14 08:00:00+00:00,4,-1.1700325146418298,3.0,False,False,False,,,,,
做空,2023-02-14 08:00:00+00:00,2023-02-14 12:00:00+00:00,2,-0.28888918901094346,0.0,False,False,False,,,,,
做多,2023-02-14 12:00:00+00:00,2023-02-16 20:00:00+00:00,15,11.97330632637615,10.0,True,True,True,2023-02-16 04:00:00+00:00,24630.8,2.6763239521249846,4.517920652191562,False
做空,2023-02-16 20:00:00+00:00,2023-02-17 16:00:00+00:00,6,-1.1084205239635823,4.0,True,False,False,,,,,
做多,2023-02-17 16:00:00+00:00,2023-02-17 20:00:00+00:00,2,0.1632352865056922,8.0,True,False,False,,,,,
做多,2023-02-17 20:00:00+00:00,2023-02-18 04:00:00+00:00,3,-1.8349421183524297,7.0,True,False,False,,,,,
做多,2023-02-18 04:00:00+00:00,2023-02-18 08:00:00+00:00,2,-1.7875132539681322,5.0,True,False,False,,,,,
做多,2023-02-18 08:00:00+00:00,2023-02-18 20:00:00+00:00,4,-0.6474777405950758,4.0,True,False,False,,,,,
做多,2023-02-18 20:00:00+00:00,2023-02-19 04:00:00+00:00,3,-0.8535547465368322,2.0,True,False,False,,,,,
做空,2023-02-19 04:00:00+00:00,2023-02-19 08:00:00+00:00,2,-1.6195777196737233,4.0,False,False,False,,,,,
做多,2023-02-19 08:00:00+00:00,2023-02-19 16:00:00+00:00,3,0.4390803855754372,5.0,True,False,False,,,,,
做空,2023-02-19 16:00:00+00:00,2023-02-20 08:00:00+00:00,5,0.09590827602808277,3.0,False,False,False,,,,,
做多,2023-02-20 08:00:00+00:00,2023-02-20 16:00:00+00:00,3,-1.0565625247241175,5.0,False,False,False,,,,,
做多,2023-02-20 16:00:00+00:00,2023-02-21 08:00:00+00:00,5,-0.09300800541720831,3.0,False,False,False,,,,,
做空,2023-02-21 08:00:00+00:00,2023-02-21 12:00:00+00:00,2,-1.1522137045768341,8.0,True,False,False,,,,,
做空,2023-02-21 12:00:00+00:00,2023-02-21 16:00:00+00:00,2,-1.2229534310455927,7.0,True,False,False,,,,,
做空,2023-02-21 16:00:00+00:00,2023-02-22 20:00:00+00:00,8,1.1656954534567063,6.0,True,False,False,,,,,
做多,2023-02-22 20:00:00+00:00,2023-02-23 00:00:00+00:00,2,-0.21397360064102627,2.0,False,False,False,,,,,
做多,2023-02-23 00:00:00+00:00,2023-02-23 08:00:00+00:00,3,-1.7314041478813718,1.0,False,False,False,,,,,
