序号,信号时间,方向,入场线类型,成交价,ATR,ATR%,EMA70偏离度%,突破K数,前3K方向涨幅%,量比,是否确认,是否加仓,加仓价,出场时间,出场价,持仓K数,底仓R值,加仓R值,R值,基础档位,是否降档,实际档位,底仓加权R,加仓加权R,加权R值,出场原因,年份
1127,2023-05-12 08:00,做空,6K极值,26714.1,407.03,1.51,-0.82,272,1.59,0.99,弱突破,,,2023-05-12 08:00,26573.8,0,0.345,,0.345,1.5x,,1.5x,0.517,,0.517,弱突破平仓,2023
1128,2023-05-12 00:00,做空,6K极值,26959.1,410.96,1.512,-0.03,263,0.96,1.58,弱突破,,,2023-05-12 00:00,26825.9,0,0.324,,0.324,1.5x,,1.5x,0.486,,0.486,弱突破平仓,2023
1129,2023-05-11 20:00,做空,6K极值,27282.99,397.98,1.453,0.78,4,0.7,2.13,弱突破,,,2023-05-11 20:00,27171.38,0,0.28,,0.28,1.5x,,1.5x,0.421,,0.421,弱突破平仓,2023
1130,2023-05-10 20:00,做多,基准值,27829.83,350.67,1.268,1.76,13,0.18,3.08,确认,,,2023-05-11 00:00,27479.16,1,-1.0,,-1.0,2.0x,,2.0x,-2.0,,-2.0,前3K止损,2023
1131,2023-05-08 04:00,做空,基准值,28713.25,367.4,1.272,6.44,7,0.0,0.87,确认,,,2023-05-10 04:00,27760.39,12,2.594,,2.594,1.5x,,1.5x,3.89,,3.89,KAMA跟踪止损,2023
1132,2023-05-06 20:00,做空,6K极值,29140.18,380.4,1.3,7.96,15,0.78,2.02,确认,,,2023-05-07 16:00,28939.23,5,0.528,,0.528,1.5x,,1.5x,0.792,,0.792,KAMA跟踪止损,2023
1133,2023-05-06 00:00,做多,6K极值,29423.4,408.93,1.393,8.46,29,0.55,1.38,弱突破,,,2023-05-06 00:00,29544.95,0,0.297,,0.297,2.0x,,2.0x,0.594,,0.594,弱突破平仓,2023
1134,2023-05-04 04:00,做多,6K极值,28774.35,411.97,1.455,5.12,16,-1.13,1.58,确认,,,2023-05-04 20:00,28774.35,4,0.0,,0.0,2.0x,,2.0x,0.0,,0.0,KAMA跟踪止损,2023
1135,2023-05-02 20:00,做多,6K极值,28148.6,412.48,1.469,4.47,5,0.08,3.44,确认,,,2023-05-03 20:00,28424.15,6,0.668,,0.668,2.0x,,2.0x,1.336,,1.336,KAMA跟踪止损,2023
1136,2023-05-02 00:00,做空,6K极值,28071.52,432.43,1.536,4.97,28,1.36,2.12,确认,,,2023-05-02 16:00,28071.52,4,0.0,,0.0,1.5x,是,1.0x,0.0,,0.0,KAMA跟踪止损,2023
1137,2023-05-01 20:00,做空,6K极值,28273.18,426.65,1.496,6.29,27,2.41,1.96,弱突破,,,2023-05-01 20:00,28157.3,0,0.272,,0.272,1.5x,是,1.0x,0.272,,0.272,弱突破平仓,2023
1138,2023-04-30 20:00,做多,6K极值,29336.3,388.28,1.33,8.95,15,-0.11,1.86,确认,,,2023-05-01 08:00,28545.6,3,-2.036,,-2.036,2.0x,是,1.5x,-3.055,,-3.055,3K收盘认赔,2023
1139,2023-04-28 16:00,做空,基准值,29262.83,558.02,1.893,10.62,3,0.63,0.6,弱突破,,,2023-04-28 16:00,29231.3,0,0.057,,0.057,1.5x,,1.5x,0.085,,0.085,弱突破平仓,2023
1140,2023-04-28 00:00,做多,6K极值,29529.57,584.72,2.007,9.66,5,0.9,1.43,弱突破,,,2023-04-28 00:00,29661.5,0,0.226,,0.226,1.0x,,1.0x,0.226,,0.226,弱突破平仓,2023
1141,2023-04-26 04:00,做多,6K极值,27757.5,354.83,1.286,4.43,25,1.27,2.19,确认,,,2023-04-27 00:00,28604.2,5,2.386,,2.386,2.0x,,2.0x,4.772,,4.772,KAMA跟踪止损,2023
1142,2023-04-26 00:00,做多,6K极值,27465.6,349.75,1.28,3.42,6,-0.02,1.64,弱突破,,,2023-04-26 00:00,27598.87,0,0.381,,0.381,2.0x,,2.0x,0.762,,0.762,弱突破平仓,2023
1143,2023-04-24 08:00,做多,基准值,27728.0,346.28,1.256,4.69,5,-0.2,1.23,弱突破,,,2023-04-24 08:00,27780.0,0,0.15,,0.15,2.0x,,2.0x,0.3,,0.3,弱突破平仓,2023
1144,2023-04-23 04:00,做多,6K极值,27763.0,361.07,1.308,4.94,6,1.24,0.54,弱突破,,,2023-04-23 04:00,27804.7,0,0.115,,0.115,2.0x,,2.0x,0.231,,0.231,弱突破平仓,2023
1145,2023-04-23 00:00,做多,6K极值,27548.1,364.79,1.328,4.45,5,0.61,0.83,弱突破,,,2023-04-23 00:00,27606.44,0,0.16,,0.16,2.0x,,2.0x,0.32,,0.32,弱突破平仓,2023
1146,2023-04-22 00:00,做空,基准值,27811.78,381.01,1.359,6.74,106,0.97,2.03,确认,,,2023-04-22 20:00,27516.08,5,0.776,,0.776,1.5x,,1.5x,1.164,,1.164,KAMA跟踪止损,2023
1147,2023-04-20 04:00,做空,基准值,29036.01,347.69,1.19,11.61,54,2.83,1.97,确认,,,2023-04-21 20:00,28288.51,10,2.15,,2.15,1.5x,,1.5x,3.225,,3.225,KAMA跟踪止损,2023
1148,2023-04-18 16:00,做多,6K极值,29789.9,293.98,0.988,14.01,8,1.02,2.48,确认,,,2023-04-19 16:00,29798.08,6,0.028,,0.028,2.0x,,2.0x,0.056,,0.056,KAMA跟踪止损,2023
1149,2023-04-17 08:00,做空,基准值,30150.0,273.39,0.903,17.06,23,-0.24,1.99,确认,,,2023-04-18 12:00,29674.15,7,1.741,,1.741,1.5x,,1.5x,2.611,,2.611,KAMA跟踪止损,2023
1150,2023-04-14 20:00,做空,基准值,30297.05,335.75,1.09,20.19,3,-1.41,2.03,弱突破,,,2023-04-14 20:00,30232.86,0,0.191,,0.191,1.5x,,1.5x,0.287,,0.287,弱突破平仓,2023
1151,2023-04-14 08:00,做多,基准值,30579.32,332.71,1.096,19.18,1851,0.71,1.43,弱突破,,,2023-04-14 08:00,30684.6,0,0.316,,0.316,2.0x,,2.0x,0.633,,0.633,弱突破平仓,2023
1152,2023-04-13 20:00,做多,6K极值,30360.98,337.14,1.118,18.34,5,0.92,1.55,弱突破,,,2023-04-13 20:00,30428.34,0,0.2,,0.2,2.0x,,2.0x,0.4,,0.4,弱突破平仓,2023
1153,2023-04-12 08:00,做空,6K极值,29942.43,337.67,1.119,19.78,4,-0.48,1.2,弱突破,,,2023-04-12 08:00,29914.9,0,0.082,,0.082,1.5x,,1.5x,0.122,,0.122,弱突破平仓,2023
1154,2023-04-11 00:00,做多,6K极值,28557.9,258.32,0.909,13.44,69,0.56,6.03,确认,,,2023-04-12 04:00,30006.28,7,5.607,,5.607,2.0x,,2.0x,11.214,,11.214,KAMA跟踪止损,2023
1155,2023-04-10 20:00,做多,基准值,28417.9,251.28,0.888,12.91,3,-0.05,2.41,弱突破,,,2023-04-10 20:00,28427.7,0,0.039,,0.039,2.0x,,2.0x,0.078,,0.078,弱突破平仓,2023
1156,2023-04-10 04:00,做多,6K极值,28244.6,261.2,0.929,12.85,25,0.86,2.38,弱突破,,,2023-04-10 04:00,28309.4,0,0.248,,0.248,2.0x,,2.0x,0.496,,0.496,弱突破平仓,2023
1157,2023-04-10 00:00,做多,基准值,28055.0,254.82,0.914,11.83,8,-0.49,1.76,弱突破,,,2023-04-10 00:00,28128.8,0,0.29,,0.29,2.0x,,2.0x,0.579,,0.579,弱突破平仓,2023
1158,2023-04-09 00:00,做空,6K极值,27936.8,288.88,1.032,12.79,3,0.01,0.55,弱突破,,,2023-04-09 00:00,27909.2,0,0.096,,0.096,1.5x,,1.5x,0.143,,0.143,弱突破平仓,2023
1159,2023-04-08 12:00,做多,6K极值,28054.96,313.6,1.12,12.8,6,0.27,0.64,弱突破,,,2023-04-08 12:00,28077.64,0,0.072,,0.072,2.0x,,2.0x,0.145,,0.145,弱突破平仓,2023
1160,2023-04-08 08:00,做多,基准值,27976.8,319.32,1.145,12.74,4,0.23,0.44,弱突破,,,2023-04-08 08:00,28007.47,0,0.096,,0.096,2.0x,,2.0x,0.192,,0.192,弱突破平仓,2023
1161,2023-04-07 12:00,做空,6K极值,27885.08,361.12,1.289,13.28,3,0.19,0.57,弱突破,,,2023-04-07 12:00,27822.1,0,0.174,,0.174,1.5x,,1.5x,0.262,,0.262,弱突破平仓,2023
1162,2023-04-05 20:00,做空,基准值,28087.6,386.44,1.354,16.27,4,-1.37,2.51,弱突破,,,2023-04-05 20:00,28015.21,0,0.187,,0.187,1.5x,,1.5x,0.281,,0.281,弱突破平仓,2023
1163,2023-04-05 08:00,做多,基准值,28389.83,396.76,1.409,15.18,18,-0.42,1.62,弱突破,,,2023-04-05 08:00,28536.7,0,0.37,,0.37,2.0x,,2.0x,0.74,,0.74,弱突破平仓,2023
1164,2023-04-04 16:00,做多,6K极值,28130.1,404.13,1.443,14.59,4,-0.21,1.49,弱突破,,,2023-04-04 16:00,28274.6,0,0.358,,0.358,2.0x,,2.0x,0.715,,0.715,弱突破平仓,2023
1165,2023-04-04 04:00,做空,6K极值,27870.48,387.49,1.38,15.34,3,-0.45,2.4,弱突破,,,2023-04-04 04:00,27793.14,0,0.2,,0.2,1.5x,,1.5x,0.299,,0.299,弱突破平仓,2023
1166,2023-04-03 16:00,做多,基准值,28197.6,378.05,1.353,14.82,4,0.04,2.54,弱突破,,,2023-04-03 16:00,28243.3,0,0.121,,0.121,2.0x,,2.0x,0.242,,0.242,弱突破平仓,2023
1167,2023-04-03 08:00,做空,6K极值,27846.17,366.77,1.302,16.19,15,0.65,1.29,弱突破,,,2023-04-03 08:00,27738.27,0,0.294,,0.294,1.5x,,1.5x,0.441,,0.441,弱突破平仓,2023
1168,2023-04-03 00:00,做空,6K极值,28030.32,367.89,1.309,16.0,12,1.23,1.12,弱突破,,,2023-04-03 00:00,27931.2,0,0.269,,0.269,1.5x,,1.5x,0.404,,0.404,弱突破平仓,2023
1169,2023-04-02 20:00,做空,6K极值,28297.92,370.35,1.307,16.95,11,0.35,1.25,弱突破,,,2023-04-02 20:00,28115.09,0,0.494,,0.494,1.5x,,1.5x,0.74,,0.74,弱突破平仓,2023
1170,2023-03-31 20:00,做多,基准值,28361.5,479.69,1.718,16.33,5,-0.35,1.97,弱突破,,,2023-03-31 20:00,28488.6,0,0.265,,0.265,2.0x,,2.0x,0.53,,0.53,弱突破平仓,2023
1171,2023-03-31 00:00,做空,6K极值,28160.53,478.88,1.693,18.51,8,0.65,1.53,弱突破,,,2023-03-31 00:00,27961.9,0,0.415,,0.415,1.5x,,1.5x,0.622,,0.622,弱突破平仓,2023
1172,2023-03-29 12:00,做多,基准值,27490.2,470.86,1.721,15.19,13,1.36,1.8,确认,,,2023-03-30 20:00,28371.16,8,1.871,,1.871,2.0x,,2.0x,3.742,,3.742,KAMA跟踪止损,2023
1173,2023-03-27 20:00,做空,6K极值,27658.45,462.98,1.661,18.59,27,0.28,4.03,确认,是,26951.4,2023-03-29 00:00,27321.16,7,0.729,-0.316,0.413,1.5x,,1.5x,1.093,-0.474,0.619,KAMA跟踪止损,2023
1174,2023-03-26 16:00,做多,6K极值,27639.9,519.45,1.889,17.46,9,1.15,0.77,弱突破,,,2023-03-26 16:00,27856.76,0,0.417,,0.417,2.0x,,2.0x,0.835,,0.835,弱突破平仓,2023
1175,2023-03-26 00:00,做空,6K极值,27306.96,568.0,2.056,18.73,4,-0.23,0.63,弱突破,,,2023-03-26 00:00,27180.0,0,0.224,,0.224,1.0x,,1.0x,0.224,,0.224,弱突破平仓,2023
1176,2023-03-25 04:00,做空,基准值,27484.23,620.23,2.23,20.12,7,1.62,0.88,弱突破,,,2023-03-25 04:00,27440.1,0,0.071,,0.071,1.0x,,1.0x,0.071,,0.071,弱突破平仓,2023
1177,2023-03-23 20:00,做多,6K极值,27727.5,607.93,2.205,19.74,4,1.24,2.03,确认,,,2023-03-24 16:00,27727.5,5,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2023
1178,2023-03-22 20:00,做多,6K极值,28279.0,559.89,1.992,22.89,1701,0.07,1.76,确认,,,2023-03-23 00:00,27719.11,1,-1.0,,-1.0,2.0x,,2.0x,-2.0,,-2.0,前3K止损,2023
1179,2023-03-20 00:00,做多,6K极值,27736.55,616.42,2.238,22.72,1680,1.3,1.74,确认,,,2023-03-20 20:00,27736.55,5,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2023
1180,2023-03-19 20:00,做多,6K极值,27278.64,615.47,2.267,20.94,5,0.91,1.12,弱突破,,,2023-03-19 20:00,27548.46,0,0.438,,0.438,1.0x,,1.0x,0.438,,0.438,弱突破平仓,2023
1181,2023-03-17 08:00,做多,6K极值,25148.6,613.37,2.454,13.6,13,0.7,1.09,确认,是,26913.5,2023-03-19 00:00,27003.01,10,3.023,0.038,3.061,1.0x,,1.0x,3.023,0.038,3.061,KAMA跟踪止损,2023
1182,2023-03-16 16:00,做多,6K极值,24669.01,632.1,2.568,11.88,4,1.01,0.81,弱突破,,,2023-03-16 16:00,24821.4,0,0.241,,0.241,1.0x,,1.0x,0.241,,0.241,弱突破平仓,2023
1183,2023-03-13 00:00,做多,6K极值,20488.5,319.08,1.568,-6.21,16,-0.09,2.07,确认,,,2023-03-14 20:00,24995.97,11,14.126,,14.126,2.0x,,2.0x,28.253,,28.253,止盈,2023
1184,2023-03-12 04:00,做多,6K极值,20311.4,355.41,1.758,-6.81,4,1.82,0.55,弱突破,,,2023-03-12 04:00,20447.37,0,0.383,,0.383,2.0x,,2.0x,0.765,,0.765,弱突破平仓,2023
1185,2023-03-11 08:00,做多,6K极值,20293.0,340.7,1.692,-7.29,6,1.97,1.41,弱突破,,,2023-03-11 08:00,20384.46,0,0.268,,0.268,2.0x,,2.0x,0.537,,0.537,弱突破平仓,2023
1186,2023-03-09 04:00,做空,6K极值,21898.2,237.69,1.081,0.84,133,-0.14,1.8,确认,,,2023-03-10 20:00,20190.69,10,7.184,,7.184,1.5x,,1.5x,10.776,,10.776,KAMA跟踪止损,2023
1187,2023-03-07 20:00,做空,6K极值,22322.66,210.3,0.941,2.4,7,0.27,5.8,弱突破,,,2023-03-07 20:00,22310.43,0,0.058,,0.058,1.5x,,1.5x,0.087,,0.087,弱突破平仓,2023
1188,2023-03-06 20:00,做多,基准值,22496.41,232.55,1.04,2.6,8,-0.22,1.52,弱突破,,,2023-03-06 20:00,22543.6,0,0.203,,0.203,2.0x,,2.0x,0.406,,0.406,弱突破平仓,2023
1189,2023-03-03 08:00,做空,基准值,23191.37,305.63,1.303,7.93,93,-0.2,3.06,确认,是,22349.5,2023-03-05 08:00,22370.67,12,2.685,-0.018,2.667,1.5x,,1.5x,4.028,-0.028,4.0,KAMA跟踪止损,2023
1190,2023-03-02 00:00,做空,基准值,23416.04,327.52,1.382,9.31,3,-1.16,1.1,弱突破,,,2023-03-02 00:00,23342.0,0,0.226,,0.226,1.5x,,1.5x,0.339,,0.339,弱突破平仓,2023
1191,2023-03-01 12:00,做多,基准值,23592.2,324.34,1.384,8.06,9,-0.34,1.51,弱突破,,,2023-03-01 12:00,23709.6,0,0.362,,0.362,2.0x,,2.0x,0.724,,0.724,弱突破平仓,2023
1192,2023-03-01 04:00,做空,基准值,23197.64,316.75,1.362,7.5,5,-0.12,1.34,弱突破,,,2023-03-01 04:00,23119.4,0,0.247,,0.247,1.5x,,1.5x,0.371,,0.371,弱突破平仓,2023
1193,2023-02-28 00:00,做空,6K极值,23326.62,319.2,1.356,9.07,5,-0.0,2.04,弱突破,,,2023-02-28 00:00,23266.14,0,0.189,,0.189,1.5x,,1.5x,0.284,,0.284,弱突破平仓,2023
1194,2023-02-27 00:00,做多,6K极值,23312.06,325.33,1.4,7.94,12,0.16,1.04,确认,,,2023-02-27 16:00,23339.62,4,0.085,,0.085,2.0x,,2.0x,0.169,,0.169,KAMA跟踪止损,2023
1195,2023-02-26 16:00,做多,6K极值,23240.0,340.51,1.471,7.49,8,0.72,0.45,弱突破,,,2023-02-26 16:00,23244.44,0,0.013,,0.013,2.0x,,2.0x,0.026,,0.026,弱突破平仓,2023
1196,2023-02-26 08:00,做多,6K极值,23176.1,359.84,1.555,7.81,5,0.76,0.38,弱突破,,,2023-02-26 08:00,23203.13,0,0.075,,0.075,2.0x,,2.0x,0.15,,0.15,弱突破平仓,2023
1197,2023-02-24 20:00,做空,6K极值,23751.27,391.92,1.641,11.45,51,0.22,2.01,确认,,,2023-02-26 04:00,23150.83,8,1.532,,1.532,1.5x,,1.5x,2.298,,2.298,KAMA跟踪止损,2023
1198,2023-02-23 08:00,做多,基准值,24230.14,407.11,1.684,13.5,5,0.07,0.87,确认,,,2023-02-23 16:00,23823.03,2,-1.0,,-1.0,2.0x,,2.0x,-2.0,,-2.0,前3K止损,2023
1199,2023-02-22 20:00,做空,基准值,23858.21,394.17,1.632,13.42,30,1.17,1.68,弱突破,,,2023-02-22 20:00,23710.2,0,0.375,,0.375,1.5x,,1.5x,0.563,,0.563,弱突破平仓,2023
1200,2023-02-21 20:00,做空,6K极值,24565.85,384.15,1.563,15.83,6,1.12,1.63,弱突破,,,2023-02-21 20:00,24555.97,0,0.026,,0.026,1.5x,,1.5x,0.039,,0.039,弱突破平仓,2023
1201,2023-02-20 16:00,做多,基准值,24572.7,383.64,1.566,16.0,3,-0.05,1.67,确认,,,2023-02-21 16:00,24645.68,6,0.19,,0.19,2.0x,,2.0x,0.38,,0.38,KAMA跟踪止损,2023
1202,2023-02-20 04:00,做空,6K极值,24296.68,385.1,1.571,16.65,11,0.27,0.7,弱突破,,,2023-02-20 04:00,24275.7,0,0.054,,0.054,1.5x,,1.5x,0.082,,0.082,弱突破平仓,2023
1203,2023-02-20 00:00,做空,6K极值,24557.17,358.3,1.437,18.63,6,-0.99,2.21,弱突破,,,2023-02-20 00:00,24512.5,0,0.125,,0.125,1.5x,,1.5x,0.187,,0.187,弱突破平仓,2023
1204,2023-02-19 20:00,做多,6K极值,24850.97,356.98,1.447,17.39,9,0.12,0.98,弱突破,,,2023-02-19 20:00,24928.93,0,0.218,,0.218,2.0x,,2.0x,0.437,,0.437,弱突破平仓,2023
1205,2023-02-17 20:00,做多,基准值,23906.96,398.86,1.677,14.32,3,1.12,1.73,确认,,,2023-02-18 12:00,24487.05,4,1.454,,1.454,2.0x,,2.0x,2.909,,2.909,KAMA跟踪止损,2023
1206,2023-02-14 20:00,做多,6K极值,21857.82,221.8,1.018,6.27,10,0.14,6.22,确认,,,2023-02-17 04:00,24633.0,14,12.512,,12.512,2.0x,,2.0x,25.024,,25.024,KAMA跟踪止损,2023
1207,2023-02-13 16:00,做空,6K极值,21630.19,221.99,1.016,6.82,13,0.57,2.79,弱突破,,,2023-02-13 16:00,21595.8,0,0.155,,0.155,1.5x,,1.5x,0.232,,0.232,弱突破平仓,2023
1208,2023-02-13 00:00,做多,6K极值,21982.64,222.37,1.014,7.39,16,0.73,0.88,弱突破,,,2023-02-13 00:00,21983.0,0,0.002,,0.002,2.0x,,2.0x,0.003,,0.003,弱突破平仓,2023
1209,2023-02-08 20:00,做空,6K极值,23131.6,243.3,1.051,14.26,4,0.36,1.59,确认,,,2023-02-12 04:00,21808.39,20,5.439,,5.439,1.5x,,1.5x,8.158,,8.158,KAMA跟踪止损,2023
1210,2023-02-08 00:00,做多,6K极值,23055.2,243.64,1.064,13.44,5,0.13,3.87,弱突破,,,2023-02-08 00:00,23086.92,0,0.13,,0.13,2.0x,,2.0x,0.26,,0.26,弱突破平仓,2023
1211,2023-02-05 20:00,做空,基准值,23233.87,246.9,1.057,16.66,22,-0.15,1.69,确认,,,2023-02-07 00:00,23058.91,7,0.709,,0.709,1.5x,,1.5x,1.063,,1.063,KAMA跟踪止损,2023
1212,2023-02-03 20:00,做多,基准值,23589.4,307.89,1.308,18.62,3,0.19,2.26,弱突破,,,2023-02-03 20:00,23601.1,0,0.038,,0.038,2.0x,,2.0x,0.076,,0.076,弱突破平仓,2023
1213,2023-02-03 04:00,做空,6K极值,23542.43,321.37,1.35,20.63,5,-0.08,1.25,弱突破,,,2023-02-03 04:00,23487.58,0,0.171,,0.171,1.5x,,1.5x,0.256,,0.256,弱突破平仓,2023
1214,2023-02-02 00:00,做多,基准值,23160.4,285.25,1.241,17.08,13,-0.65,2.72,确认,,,2023-02-02 20:00,23554.55,5,1.382,,1.382,2.0x,,2.0x,2.764,,2.764,KAMA跟踪止损,2023
1215,2023-01-31 20:00,做多,6K极值,22986.4,307.12,1.344,17.18,4,0.16,1.59,弱突破,,,2023-01-31 20:00,23114.05,0,0.416,,0.416,2.0x,,2.0x,0.831,,0.831,弱突破平仓,2023
1216,2023-01-31 00:00,做空,6K极值,22976.89,310.59,1.34,19.46,20,2.21,1.48,确认,,,2023-01-31 16:00,22976.89,4,0.0,,0.0,1.5x,,1.5x,0.0,,0.0,KAMA跟踪止损,2023
1217,2023-01-29 08:00,做多,6K极值,23044.41,285.04,1.238,20.05,6,0.19,1.68,确认,,,2023-01-30 16:00,23467.13,8,1.483,,1.483,2.0x,,2.0x,2.966,,2.966,KAMA跟踪止损,2023
1218,2023-01-28 00:00,做多,6K极值,23142.16,332.91,1.45,20.43,9,0.85,0.91,弱突破,,,2023-01-28 00:00,23246.8,0,0.314,,0.314,2.0x,,2.0x,0.629,,0.629,弱突破平仓,2023
1219,2023-01-26 04:00,做多,6K极值,22756.94,330.28,1.452,20.8,5,0.17,3.57,确认,,,2023-01-27 08:00,22852.86,7,0.29,,0.29,2.0x,,2.0x,0.581,,0.581,KAMA跟踪止损,2023
1220,2023-01-25 04:00,做空,6K极值,22722.2,332.23,1.444,23.04,7,0.16,1.62,弱突破,,,2023-01-25 04:00,22627.5,0,0.285,,0.285,1.5x,,1.5x,0.428,,0.428,弱突破平仓,2023
1221,2023-01-23 16:00,做多,6K极值,22815.7,339.27,1.495,22.05,3,-0.11,0.67,弱突破,,,2023-01-23 16:00,22905.86,0,0.266,,0.266,2.0x,,2.0x,0.531,,0.531,弱突破平仓,2023
1222,2023-01-21 00:00,做多,6K极值,21232.6,296.44,1.402,16.06,12,0.26,1.7,确认,,,2023-01-22 04:00,22731.13,7,5.055,,5.055,2.0x,,2.0x,10.11,,10.11,KAMA跟踪止损,2023
1223,2023-01-20 00:00,做多,6K极值,20951.54,318.98,1.528,15.39,5,0.59,0.86,弱突破,,,2023-01-20 00:00,21091.63,0,0.439,,0.439,2.0x,,2.0x,0.878,,0.878,弱突破平仓,2023
1224,2023-01-18 20:00,做空,基准值,21109.16,312.77,1.475,17.79,8,-0.35,3.22,弱突破,,,2023-01-18 20:00,21036.5,0,0.232,,0.232,1.5x,,1.5x,0.348,,0.348,弱突破平仓,2023
1225,2023-01-17 00:00,做多,基准值,21255.49,335.96,1.6,17.8,3,-0.38,1.02,弱突破,,,2023-01-17 00:00,21316.7,0,0.182,,0.182,2.0x,,2.0x,0.364,,0.364,弱突破平仓,2023
1226,2023-01-16 08:00,做多,6K极值,21063.06,315.6,1.511,17.77,6,0.7,1.3,弱突破,,,2023-01-16 08:00,21083.17,0,0.064,,0.064,2.0x,,2.0x,0.127,,0.127,弱突破平仓,2023
1227,2023-01-12 00:00,做多,6K极值,17462.5,98.84,0.57,-0.63,162,-0.47,1.75,确认,,,2023-01-14 08:00,21304.25,14,38.868,,38.868,2.0x,,2.0x,77.736,,77.736,止盈,2023
1228,2023-01-11 00:00,做多,6K极值,17366.85,96.45,0.557,-0.6,151,0.68,1.88,确认,,,2023-01-11 20:00,17366.85,5,0.0,,0.0,2.0x,,2.0x,0.0,,0.0,KAMA跟踪止损,2023
1229,2023-01-10 20:00,做多,6K极值,17275.9,93.0,0.539,-1.02,4,0.43,2.65,弱突破,,,2023-01-10 20:00,17317.73,0,0.45,,0.45,2.0x,,2.0x,0.9,,0.9,弱突破平仓,2023
1230,2023-01-07 00:00,做多,6K极值,16841.2,89.74,0.533,-3.54,11,0.04,1.34,确认,,,2023-01-10 04:00,17125.57,19,3.169,,3.169,2.0x,,2.0x,6.337,,6.337,KAMA跟踪止损,2023
1231,2023-01-06 16:00,做空,6K极值,16773.68,85.81,0.511,-3.81,13,0.42,1.12,弱突破,,,2023-01-06 16:00,16731.4,0,0.493,,0.493,1.5x,,1.5x,0.739,,0.739,弱突破平仓,2023
1232,2023-01-06 12:00,做空,基准值,16796.4,87.39,0.519,-3.58,3,0.06,0.61,弱突破,,,2023-01-06 12:00,16786.54,0,0.113,,0.113,1.5x,,1.5x,0.169,,0.169,弱突破平仓,2023
1233,2023-01-04 08:00,做多,基准值,16764.9,84.93,0.51,-4.78,45,-0.29,2.46,确认,,,2023-01-05 20:00,16767.1,9,0.026,,0.026,2.0x,,2.0x,0.052,,0.052,KAMA跟踪止损,2023
1234,2023-01-03 04:00,做空,6K极值,16669.44,83.37,0.498,-4.55,3,-0.12,1.19,弱突破,,,2023-01-03 04:00,16666.8,0,0.032,,0.032,1.5x,,1.5x,0.047,,0.047,弱突破平仓,2023
1235,2023-01-02 12:00,做多,6K极值,16698.74,84.97,0.51,-4.99,27,0.61,1.76,弱突破,,,2023-01-02 12:00,16711.2,0,0.147,,0.147,2.0x,,2.0x,0.293,,0.293,弱突破平仓,2023
1236,2023-01-02 08:00,做多,6K极值,16618.8,81.2,0.489,-5.37,20,0.37,1.23,弱突破,,,2023-01-02 08:00,16654.7,0,0.442,,0.442,2.0x,,2.0x,0.884,,0.884,弱突破平仓,2023
1237,2023-01-02 00:00,做多,6K极值,16564.7,84.51,0.511,-5.7,5,0.14,0.81,弱突破,,,2023-01-02 00:00,16596.1,0,0.372,,0.372,2.0x,,2.0x,0.743,,0.743,弱突破平仓,2023
1238,2023-01-01 04:00,做空,基准值,16538.38,92.38,0.558,-5.78,3,0.0,0.76,弱突破,,,2023-01-01 04:00,16537.5,0,0.01,,0.01,1.5x,,1.5x,0.014,,0.014,弱突破平仓,2022
1239,2022-12-30 12:00,做空,6K极值,16554.21,95.32,0.574,-5.77,7,0.1,1.45,确认,,,2022-12-31 04:00,16554.21,4,0.0,,0.0,1.5x,,1.5x,0.0,,0.0,KAMA跟踪止损,2022
1240,2022-12-29 04:00,做空,6K极值,16559.37,101.76,0.613,-6.11,52,0.3,1.86,弱突破,,,2022-12-29 04:00,16540.42,0,0.186,,0.186,1.5x,,1.5x,0.279,,0.279,弱突破平仓,2022
1241,2022-12-28 00:00,做空,6K极值,16734.14,90.32,0.538,-5.14,28,0.45,3.13,确认,,,2022-12-28 20:00,16734.14,5,0.0,,0.0,1.5x,,1.5x,0.0,,0.0,KAMA跟踪止损,2022
1242,2022-12-27 20:00,做空,6K极值,16803.3,89.93,0.535,-4.96,5,0.52,2.98,弱突破,,,2022-12-27 20:00,16791.7,0,0.129,,0.129,1.5x,,1.5x,0.194,,0.194,弱突破平仓,2022
1243,2022-12-27 04:00,做多,基准值,16863.64,90.1,0.535,-5.06,19,-0.01,1.04,确认,,,2022-12-27 16:00,16823.78,3,-0.442,,-0.442,2.0x,,2.0x,-0.885,,-0.885,3K收盘认赔,2022
1244,2022-12-26 20:00,做空,6K极值,16812.04,92.58,0.549,-4.95,3,-0.17,1.01,弱突破,,,2022-12-26 20:00,16801.2,0,0.117,,0.117,1.5x,,1.5x,0.176,,0.176,弱突破平仓,2022
1245,2022-12-26 08:00,做多,基准值,16850.0,96.58,0.574,-5.24,14,0.06,0.91,弱突破,,,2022-12-26 08:00,16887.1,0,0.384,,0.384,2.0x,,2.0x,0.768,,0.768,弱突破平仓,2022
1246,2022-12-25 20:00,做空,6K极值,16796.93,96.07,0.571,-5.29,8,0.08,1.76,弱突破,,,2022-12-25 20:00,16785.93,0,0.115,,0.115,1.5x,,1.5x,0.172,,0.172,弱突破平仓,2022
