序号,信号时间,方向,6K极值,入场基准,成交价,基准类型,回调偏移%,ATR,ATR%,是否成交,是否确认,初始止损,止盈目标,出场时间,出场价,持仓K数,R值,出场原因,是否加仓,加仓价,MFE%,MAE%,是否歧义,可能错过MFE%,可能错过R值,可能错过出场,可能错过持仓K数,是否错过大行情,年份
1532,2020-07-16 12:00,做空,9156.0,9156.0,9156.0,回调基准,0.0,65.71,0.718,成交,弱突破,,,2020-07-16 12:00,9124.21,0,0.484,弱突破平仓,否,,0.0,0.0,否,1.22,0.0,止损,8,,2020
1533,2020-07-16 00:00,做空,9190.0,9211.0,9211.0,回调基准,0.229,67.62,0.734,成交,弱突破,,,2020-07-16 00:00,9183.07,0,0.413,弱突破平仓,否,,0.0,0.0,否,1.81,0.806,止损,11,,2020
1534,2020-07-14 12:00,做空,9200.0,9237.32,,回调基准,-0.406,73.28,0.793,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1535,2020-07-11 04:00,做多,9255.25,9255.25,9255.25,回调基准,0.0,81.07,0.876,成交,弱突破,,,2020-07-11 04:00,9288.39,0,0.409,弱突破平仓,否,,0.0,0.0,否,0.5,-0.689,止损,4,,2020
1536,2020-07-10 12:00,做空,9164.33,9164.33,9164.33,回调基准,0.0,82.9,0.905,成交,弱突破,,,2020-07-10 12:00,9153.71,0,0.128,弱突破平仓,否,,0.0,0.0,否,0.13,-1.0,止损,2,,2020
1537,2020-07-08 20:00,做多,9320.0,9295.55,9295.55,回调基准,0.262,80.03,0.861,成交,确认,9215.52,11340.57,2020-07-09 20:00,9324.93,6,-0.965,KAMA跟踪止损,是,9431.52,1.83,-1.41,否,,,,,,2020
1538,2020-07-06 12:00,做多,9131.42,9131.42,9131.42,回调基准,0.0,80.08,0.877,成交,确认,9051.34,11140.33,2020-07-07 16:00,9225.99,7,0.219,KAMA跟踪止损,是,9302.99,2.72,0.43,否,,,,,,2020
1539,2020-07-05 16:00,做空,9040.0,9042.84,9042.84,回调基准,0.031,76.52,0.846,成交,弱突破,,,2020-07-05 16:00,9035.32,0,0.098,弱突破平仓,否,,0.0,0.0,否,1.58,-0.379,止损,4,,2020
1540,2020-07-02 20:00,做空,9137.19,9137.19,9137.19,回调基准,0.0,87.24,0.955,成交,确认,9224.43,8040.73,2020-07-05 00:00,9108.42,13,0.33,KAMA跟踪止损,否,,2.2,-0.62,否,,,,,,2020
1541,2020-07-01 20:00,做多,9200.0,9188.0,9188.0,回调基准,0.13,94.15,1.025,成交,确认,9093.85,11209.36,2020-07-02 12:00,9188.0,4,0.0,KAMA跟踪止损,否,,1.14,-0.12,否,,,,,,2020
1542,2020-06-30 04:00,做多,9181.0,9146.0,9146.0,回调基准,0.381,112.45,1.23,成交,弱突破,,,2020-06-30 04:00,9189.48,0,0.387,弱突破平仓,否,,0.0,0.0,否,0.65,0.0,止损,4,,2020
1543,2020-06-28 00:00,做空,9087.42,9087.42,9087.42,回调基准,0.0,115.96,1.276,成交,确认,9203.38,7996.93,2020-06-28 20:00,9087.42,5,0.0,KAMA跟踪止损,否,,2.18,-0.95,否,,,,,,2020
1544,2020-06-24 12:00,做空,9585.0,9585.0,9585.0,回调基准,0.0,97.36,1.016,成交,确认,9682.36,8434.8,2020-06-25 16:00,9325.85,7,2.779,KAMA跟踪止损,是,9337.26,6.05,0.3,否,,,,,,2020
1545,2020-06-23 00:00,做多,9508.0,9508.0,9508.0,回退6K极值,,99.7,1.049,成交,确认,9408.3,11599.76,2020-06-24 04:00,9602.64,7,0.103,KAMA跟踪止损,是,9686.99,3.02,0.59,否,,,,,,2020
1546,2020-06-22 20:00,做多,9470.0,9386.79,,回调基准,0.879,101.27,1.079,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1547,2020-06-22 16:00,做多,9450.0,9386.79,,回调基准,0.669,103.21,1.099,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1548,2020-06-19 08:00,做空,9272.41,9272.41,9272.41,回退6K极值,,126.84,1.368,成交,弱突破,,,2020-06-19 08:00,9268.73,0,0.029,弱突破平仓,否,,0.0,0.0,否,0.19,-1.0,止损,2,,2020
1549,2020-06-18 00:00,做空,9355.0,9416.0,9416.0,回调基准,0.652,135.64,1.441,成交,确认,9551.64,8286.08,2020-06-18 16:00,9391.5,4,0.181,KAMA跟踪止损,否,,1.96,-0.72,否,,,,,,2020
1550,2020-06-17 20:00,做空,9400.0,9400.0,9400.0,回调基准,0.0,131.52,1.399,成交,弱突破,,,2020-06-17 20:00,9393.05,0,0.053,弱突破平仓,否,,0.0,0.0,否,1.8,-0.19,止损,4,,2020
1551,2020-06-16 08:00,做多,9490.83,9368.32,,回调基准,1.291,143.68,1.534,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1552,2020-06-15 08:00,做空,9240.97,9240.97,9240.97,回退6K极值,,123.39,1.335,成交,确认,9364.36,8132.05,2020-06-16 00:00,9240.97,4,0.0,KAMA跟踪止损,否,,3.81,-2.26,否,,,,,,2020
1553,2020-06-11 20:00,做空,9681.21,9681.21,9681.21,回调基准,0.0,128.92,1.332,成交,确认,9810.13,8519.46,2020-06-14 00:00,9494.51,13,-0.208,KAMA跟踪止损,是,9280.99,6.47,1.12,否,,,,,,2020
1554,2020-06-11 00:00,做多,9832.52,9832.52,9832.52,回调基准,0.0,122.9,1.25,成交,弱突破,,,2020-06-11 00:00,9855.04,0,0.183,弱突破平仓,否,,0.0,0.0,否,1.4,-0.256,止损,4,,2020
1555,2020-06-07 20:00,做空,9540.0,9579.0,9579.0,回调基准,0.409,137.9,1.44,成交,确认,9716.9,8429.52,2020-06-08 00:00,9716.9,1,-1.0,前3K止损,否,,1.29,-2.55,否,,,,,,2020
1556,2020-06-07 16:00,做空,9579.0,9579.0,9579.0,回调基准,0.0,137.89,1.439,成交,弱突破,,,2020-06-07 16:00,9573.97,0,0.036,弱突破平仓,否,,0.0,0.0,否,2.15,-1.0,止损,2,,2020
1557,2020-06-04 20:00,做多,9694.75,9694.75,9694.75,回调基准,0.0,172.61,1.78,成交,确认,9522.14,11827.59,2020-06-05 12:00,9743.43,4,0.282,KAMA跟踪止损,否,,1.95,0.31,否,,,,,,2020
1558,2020-06-04 04:00,做多,9644.0,9548.97,,回调基准,0.985,183.37,1.92,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1559,2020-06-02 04:00,做多,9615.0,9615.0,9615.0,回调基准,0.0,137.13,1.426,成交,确认,9477.87,11730.3,2020-06-02 20:00,9796.76,4,-0.959,KAMA跟踪止损,是,10109.99,6.73,-3.65,否,,,,,,2020
1560,2020-05-31 04:00,做多,9596.0,9596.0,9596.0,回调基准,0.0,144.54,1.506,成交,确认,9451.46,11707.12,2020-05-31 20:00,9596.0,4,0.0,KAMA跟踪止损,否,,1.06,-1.67,否,,,,,,2020
1561,2020-05-27 16:00,做多,9011.82,9011.82,9011.82,回调基准,0.0,161.26,1.789,成交,确认,8850.56,10994.42,2020-05-29 16:00,9412.18,12,3.434,KAMA跟踪止损,是,9258.68,6.77,0.38,否,,,,,,2020
1562,2020-05-26 20:00,做空,8724.34,8724.34,8724.34,回调基准,0.0,176.91,2.028,成交,弱突破,,,2020-05-26 20:00,8720.48,0,0.022,弱突破平仓,否,,0.0,0.0,否,0.36,-0.571,止损,4,,2020
1563,2020-05-25 04:00,做空,8851.24,8851.24,8851.24,回退6K极值,,177.31,2.003,成交,确认,9028.55,7789.09,2020-05-25 20:00,8851.24,4,0.0,KAMA跟踪止损,否,,2.57,-0.29,否,,,,,,2020
1564,2020-05-24 20:00,做空,9076.9,9076.9,9076.9,回调基准,0.0,176.42,1.944,成交,弱突破,,,2020-05-24 20:00,9050.0,0,0.152,弱突破平仓,否,,0.0,0.0,否,5.0,0.772,止损,7,,2020
1565,2020-05-23 08:00,做多,9259.38,9259.38,9259.38,回退6K极值,,204.32,2.207,成交,弱突破,,,2020-05-23 08:00,9280.0,0,0.101,弱突破平仓,否,,0.0,0.0,否,0.38,-0.313,止损,4,,2020
1566,2020-05-20 20:00,做空,9555.0,9555.0,9555.0,回调基准,0.0,209.8,2.196,成交,确认,9764.8,8408.4,2020-05-22 20:00,9196.71,12,1.162,KAMA跟踪止损,是,9082.3,7.77,-0.42,否,,,,,,2020
1567,2020-05-17 20:00,做多,9572.38,9529.53,9529.53,回调基准,0.448,239.58,2.514,成交,确认,9289.95,11626.03,2020-05-18 16:00,9668.25,5,0.579,KAMA跟踪止损,否,,4.5,-0.83,否,,,,,,2020
1568,2020-05-14 16:00,做多,9544.53,9544.53,9544.53,回退6K极值,,256.52,2.688,成交,确认,9288.01,11644.33,2020-05-15 08:00,9635.85,4,0.356,KAMA跟踪止损,否,,3.47,-3.28,否,,,,,,2020
1569,2020-05-14 12:00,做多,9397.0,9397.0,9397.0,回退6K极值,,255.2,2.716,成交,弱突破,,,2020-05-14 12:00,9502.66,0,0.414,弱突破平仓,否,,0.0,0.0,否,5.88,0.936,止损,5,,2020
1570,2020-05-14 04:00,做多,9180.48,9180.48,9180.48,回退6K极值,,261.49,2.848,成交,弱突破,,,2020-05-14 04:00,9305.91,0,0.48,弱突破平仓,否,,0.0,0.0,否,8.38,1.741,止损,7,,2020
1571,2020-05-13 20:00,做多,9048.66,8981.0,,回调基准,0.748,272.55,3.035,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1572,2020-05-13 16:00,做多,8981.0,8981.0,8981.0,回调基准,0.0,275.28,3.065,成交,弱突破,,,2020-05-13 16:00,9034.48,0,0.194,弱突破平仓,否,,0.0,0.0,否,10.79,2.379,止损,10,是,2020
1573,2020-05-11 16:00,做多,8900.2,8900.2,8900.2,回调基准,0.0,279.28,3.138,成交,弱突破,,,2020-05-11 16:00,8923.21,0,0.082,弱突破平仓,否,,0.0,0.0,否,2.96,-1.0,止损,2,,2020
1574,2020-05-10 08:00,做空,9528.23,9528.23,9528.23,回调基准,0.0,213.86,2.245,成交,确认,9742.09,8384.84,2020-05-11 00:00,8384.84,4,7.324,止盈,是,8807.73,13.42,6.59,否,,,,,,2020
1575,2020-05-09 12:00,做空,9726.0,9726.0,9726.0,回调基准,0.0,218.85,2.25,成交,确认,9944.85,8558.88,2020-05-10 04:00,9726.0,4,0.0,KAMA跟踪止损,否,,2.03,-0.81,否,,,,,,2020
1576,2020-05-07 20:00,做多,9405.0,9405.0,9405.0,回调基准,0.0,201.13,2.139,成交,确认,9203.87,11474.1,2020-05-09 08:00,9758.2,9,1.191,KAMA跟踪止损,是,9871.77,7.18,1.07,否,,,,,,2020
1577,2020-05-06 16:00,做多,9078.51,9078.51,9078.51,回调基准,0.0,189.4,2.086,成交,确认,8889.11,11075.78,2020-05-07 08:00,9078.51,4,0.0,KAMA跟踪止损,否,,3.6,-0.62,否,,,,,,2020
1578,2020-05-05 12:00,做多,8954.94,8954.94,8954.94,回退6K极值,,198.13,2.212,成交,弱突破,,,2020-05-05 12:00,9020.52,0,0.331,弱突破平仓,否,,0.0,0.0,否,1.38,-0.249,止损,4,,2020
1579,2020-05-03 08:00,做多,9020.0,9020.0,9020.0,回退6K极值,,205.35,2.277,成交,确认,8814.65,11004.4,2020-05-03 20:00,8814.65,3,-1.0,前3K止损,否,,1.52,-3.25,否,,,,,,2020
1580,2020-04-29 12:00,做多,7879.99,7879.99,7879.99,回退6K极值,,111.81,1.419,成交,确认,7768.18,9613.59,2020-04-30 16:00,8955.92,7,17.055,KAMA跟踪止损,是,8124.86,20.3,0.59,否,,,,,,2020
1581,2020-04-29 08:00,做多,7780.0,7780.0,7780.0,回调基准,0.0,108.75,1.398,成交,弱突破,,,2020-04-29 08:00,7813.51,0,0.308,弱突破平仓,否,,0.0,0.0,否,21.85,10.813,止损,8,是,2020
1582,2020-04-27 08:00,做多,7709.57,7709.57,7709.57,回调基准,0.0,127.13,1.649,成交,弱突破,,,2020-04-27 08:00,7733.26,0,0.186,弱突破平仓,否,,0.0,0.0,否,0.47,-0.282,止损,4,,2020
1583,2020-04-23 20:00,做多,7178.0,7178.0,7178.0,回调基准,0.0,117.16,1.632,成交,确认,7060.84,8757.16,2020-04-24 20:00,7420.74,6,1.216,KAMA跟踪止损,是,7521.05,6.14,2.93,否,,,,,,2020
1584,2020-04-22 20:00,做多,6970.0,6940.0,6940.0,回调基准,0.43,121.27,1.747,成交,确认,6818.73,8466.8,2020-04-23 12:00,7026.31,4,0.712,KAMA跟踪止损,否,,3.43,1.15,否,,,,,,2020
1585,2020-04-20 16:00,做空,7055.0,7055.0,7055.0,回调基准,0.0,118.12,1.674,成交,确认,7173.12,6208.4,2020-04-22 12:00,6942.34,11,-0.533,KAMA跟踪止损,是,6766.71,4.52,-0.5,否,,,,,,2020
1586,2020-04-16 16:00,做多,6984.7,6878.02,6878.02,回调基准,1.527,148.27,2.156,成交,确认,6729.75,8391.18,2020-04-19 20:00,7067.97,19,0.129,KAMA跟踪止损,是,7238.83,5.99,0.68,否,,,,,,2020
1587,2020-04-16 04:00,做空,6672.1,6672.1,6672.1,回退6K极值,,132.31,1.983,成交,弱突破,,,2020-04-16 04:00,6616.89,0,0.417,弱突破平仓,否,,0.0,0.0,否,3.1,-1.0,止损,2,,2020
1588,2020-04-15 20:00,做空,6736.84,6793.09,,回调基准,-0.835,136.35,2.007,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1589,2020-04-13 08:00,做空,6775.66,6775.66,6775.66,回调基准,0.0,144.28,2.129,成交,确认,6919.94,5962.58,2020-04-14 00:00,6775.66,4,0.0,KAMA跟踪止损,否,,2.7,-0.8,否,,,,,,2020
1590,2020-04-13 00:00,做多,7028.0,6908.0,,回调基准,1.707,136.05,1.969,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1591,2020-04-10 12:00,做空,7105.98,7105.98,7105.98,回调基准,0.0,154.76,2.178,成交,确认,7260.74,6253.26,2020-04-12 20:00,6950.62,14,-0.185,KAMA跟踪止损,是,6766.65,5.14,1.1,否,,,,,,2020
1592,2020-04-09 16:00,做空,7192.0,7192.0,7192.0,回调基准,0.0,157.45,2.189,成交,弱突破,,,2020-04-09 16:00,7179.77,0,0.078,弱突破平仓,否,,0.0,0.0,否,1.2,-0.551,止损,4,,2020
1593,2020-04-07 00:00,做多,7159.69,7159.69,7159.69,回退6K极值,,168.39,2.352,成交,确认,6991.3,8734.82,2020-04-07 20:00,7314.58,5,0.92,KAMA跟踪止损,否,,4.15,0.36,否,,,,,,2020
1594,2020-04-06 12:00,做多,6887.2,6839.59,,回调基准,0.691,167.68,2.452,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1595,2020-04-02 20:00,做多,6750.0,6750.0,6750.0,回调基准,0.0,177.94,2.636,成交,弱突破,,,2020-04-02 20:00,6801.0,0,0.287,弱突破平仓,否,,0.0,0.0,否,8.0,0.0,止损,4,,2020
1596,2020-04-01 20:00,做空,6240.0,6320.0,6320.0,回调基准,1.282,170.43,2.697,成交,确认,6490.43,5561.6,2020-04-02 04:00,6490.43,2,-1.0,前3K止损,否,,2.85,-5.9,否,,,,,,2020
1597,2020-03-30 16:00,做多,6330.0,6206.89,,回调基准,1.945,202.24,3.258,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1598,2020-03-28 04:00,做空,6566.0,6566.0,6566.0,回退6K极值,,219.76,3.347,成交,确认,6785.76,5778.08,2020-03-30 12:00,6125.55,14,1.938,KAMA跟踪止损,是,6111.06,10.9,3.22,否,,,,,,2020
1599,2020-03-27 08:00,做多,6777.5,6777.5,6777.5,回调基准,0.0,248.42,3.665,成交,弱突破,,,2020-03-27 08:00,6790.17,0,0.051,弱突破平仓,否,,0.0,0.0,否,0.67,-0.633,止损,4,,2020
1600,2020-03-24 16:00,做多,6689.51,6619.9,6619.9,回调基准,1.041,313.31,4.733,成交,弱突破,,,2020-03-24 16:00,6732.6,0,0.36,弱突破平仓,否,,0.0,0.0,否,2.58,0.0,止损,4,,2020
1601,2020-03-23 04:00,做空,5855.68,6073.02,6073.02,回调基准,3.712,320.52,5.278,成交,确认,6393.54,5344.26,2020-03-23 20:00,6073.02,4,0.0,KAMA跟踪止损,否,,6.64,-9.01,否,,,,,,2020
1602,2020-03-19 20:00,做多,5660.0,5660.0,5660.0,回退6K极值,,335.64,5.93,成交,确认,5324.36,6905.2,2020-03-20 16:00,6905.2,5,5.788,止盈,是,6207.57,22.1,2.12,否,,,,,,2020
1603,2020-03-19 16:00,做多,5448.07,5448.07,5448.07,回退6K极值,,337.78,6.2,成交,弱突破,,,2020-03-19 16:00,5616.23,0,0.498,弱突破平仓,否,,0.0,0.0,否,26.85,3.548,止盈,6,是,2020
1604,2020-03-16 12:00,做空,5169.6,5173.15,5173.15,回调基准,0.069,416.82,8.057,成交,确认,5589.97,4552.37,2020-03-16 16:00,4552.37,1,1.489,止盈,否,,14.68,4.51,否,,,,,,2020
1605,2020-03-13 04:00,做空,5199.17,5199.17,5199.17,回调基准,0.0,317.32,6.103,成交,确认,5516.49,4575.27,2020-03-13 08:00,4575.27,1,1.966,止盈,否,,30.34,-6.36,是,,,,,,2020
1606,2020-03-12 12:00,做空,7575.0,7575.0,7575.0,回退6K极值,,194.49,2.568,成交,确认,7769.49,6666.0,2020-03-12 16:00,6666.0,1,1.447,止盈,是,6038.38,31.36,1.39,否,,,,,,2020
1607,2020-03-10 16:00,做多,7996.28,7996.28,7996.28,回调基准,0.0,171.17,2.141,成交,弱突破,,,2020-03-10 16:00,8068.62,0,0.423,弱突破平仓,否,,0.0,0.0,否,2.0,-1.0,止损,1,,2020
1608,2020-03-08 00:00,做空,9016.0,9016.0,9016.0,回调基准,0.0,116.94,1.297,成交,确认,9132.94,7934.08,2020-03-09 12:00,7934.08,9,16.287,止盈,是,8756.73,14.9,0.93,否,,,,,,2020
1609,2020-03-06 00:00,做多,9147.05,9147.05,9147.05,回退6K极值,,142.64,1.559,成交,弱突破,,,2020-03-06 00:00,9161.33,0,0.1,弱突破平仓,否,,0.0,0.0,否,0.28,-1.0,止损,2,,2020
1610,2020-03-05 16:00,做多,8950.0,8834.61,,回调基准,1.289,139.1,1.574,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1611,2020-03-05 08:00,做多,8853.88,8853.88,8853.88,回调基准,0.0,139.52,1.576,成交,弱突破,,,2020-03-05 08:00,8878.52,0,0.177,弱突破平仓,否,,0.0,0.0,否,3.68,1.18,止损,9,,2020
1612,2020-03-02 20:00,做多,8779.88,8762.24,8762.24,回调基准,0.201,163.78,1.869,成交,弱突破,,,2020-03-02 20:00,8828.53,0,0.405,弱突破平仓,否,,0.0,0.0,否,2.39,0.22,止损,4,,2020
1613,2020-03-01 04:00,做空,8576.13,8576.13,8576.13,回调基准,0.0,173.87,2.027,成交,弱突破,,,2020-03-01 04:00,8531.98,0,0.254,弱突破平仓,否,,0.0,0.0,否,0.65,-0.45,止损,4,,2020
1614,2020-02-28 16:00,做空,8684.46,8742.2,8742.2,回调基准,0.665,178.68,2.044,成交,确认,8920.88,7693.14,2020-02-29 08:00,8742.2,4,0.0,KAMA跟踪止损,否,,3.34,-0.76,否,,,,,,2020
1615,2020-02-25 20:00,做空,9487.38,9487.38,9487.38,回调基准,0.0,151.77,1.6,成交,确认,9639.15,8348.89,2020-02-27 20:00,8873.35,12,6.059,KAMA跟踪止损,是,9178.92,10.05,0.22,否,,,,,,2020
1616,2020-02-23 08:00,做多,9710.7,9710.7,9710.7,回调基准,0.0,147.14,1.515,成交,确认,9563.56,11847.05,2020-02-24 08:00,9823.66,6,-0.044,KAMA跟踪止损,是,9943.12,3.17,-1.55,否,,,,,,2020
1617,2020-02-21 08:00,做多,9700.0,9654.64,9654.64,回调基准,0.468,194.67,2.016,成交,弱突破,,,2020-02-21 08:00,9709.82,0,0.283,弱突破平仓,否,,0.0,0.0,否,1.09,0.372,止损,4,,2020
1618,2020-02-19 00:00,做多,9876.4,9876.4,9876.4,回退6K极值,,172.01,1.742,成交,确认,9704.39,12049.21,2020-02-20 04:00,10048.03,7,0.264,KAMA跟踪止损,是,10174.32,4.15,-5.91,否,,,,,,2020
1619,2020-02-18 20:00,做多,9821.0,9821.0,9821.0,回退6K极值,,166.41,1.694,成交,弱突破,,,2020-02-18 20:00,9837.99,0,0.102,弱突破平仓,否,,0.0,0.0,否,4.73,1.364,止损,8,,2020
1620,2020-02-15 20:00,做空,10203.98,10233.0,10233.0,回调基准,0.284,145.71,1.424,成交,确认,10378.71,9005.04,2020-02-17 04:00,9988.04,8,1.112,KAMA跟踪止损,是,9905.12,5.93,1.3,否,,,,,,2020
1621,2020-02-11 20:00,做多,9931.89,9931.89,9931.89,回调基准,0.0,127.88,1.288,成交,确认,9804.01,12116.91,2020-02-13 16:00,10276.4,11,2.607,KAMA跟踪止损,是,10287.46,5.85,1.7,否,,,,,,2020
1622,2020-02-11 08:00,做空,9750.0,9750.0,9750.0,回调基准,0.0,133.29,1.367,成交,弱突破,,,2020-02-11 08:00,9749.24,0,0.006,弱突破平仓,否,,0.0,0.0,否,0.21,-1.0,止损,3,,2020
1623,2020-02-09 04:00,做多,9898.57,9840.0,9840.0,回调基准,0.592,121.11,1.231,成交,确认,9718.89,12004.8,2020-02-10 12:00,10056.22,8,1.764,KAMA跟踪止损,是,10058.79,3.8,-0.91,否,,,,,,2020
1624,2020-02-08 08:00,做空,9736.66,9743.21,9743.21,回调基准,0.067,124.85,1.281,成交,弱突破,,,2020-02-08 08:00,9726.32,0,0.135,弱突破平仓,否,,0.0,0.0,否,0.32,-1.0,止损,2,,2020
1625,2020-02-05 16:00,做多,9307.78,9305.0,9305.0,回调基准,0.03,120.41,1.294,成交,确认,9184.59,11352.1,2020-02-07 04:00,9675.07,9,4.525,KAMA跟踪止损,是,9500.27,6.22,1.27,否,,,,,,2020
1626,2020-02-04 16:00,做空,9226.4,9250.0,9250.0,回调基准,0.256,127.65,1.38,成交,弱突破,,,2020-02-04 16:00,9193.76,0,0.441,弱突破平仓,否,,0.0,0.0,否,1.57,0.0,止损,4,,2020
1627,2020-02-03 20:00,做空,9290.0,9290.0,9290.0,回调基准,0.0,136.18,1.466,成交,弱突破,,,2020-02-03 20:00,9283.16,0,0.05,弱突破平仓,否,,0.0,0.0,否,0.68,-0.028,止损,4,,2020
1628,2020-02-02 16:00,做多,9438.07,9438.07,9438.07,回调基准,0.0,135.26,1.433,成交,弱突破,,,2020-02-02 16:00,9442.87,0,0.035,弱突破平仓,否,,0.0,0.0,否,2.22,-0.721,止损,4,,2020
1629,2020-02-02 08:00,做空,9306.0,9306.0,9306.0,回调基准,0.0,129.36,1.39,成交,弱突破,,,2020-02-02 08:00,9274.37,0,0.245,弱突破平仓,否,,0.0,0.0,否,1.57,-1.0,止损,2,,2020
1630,2020-01-31 00:00,做多,9460.52,9460.52,9460.52,回调基准,0.0,142.28,1.504,成交,弱突破,,,2020-01-31 00:00,9515.38,0,0.386,弱突破平仓,否,,0.0,0.0,否,1.46,-0.561,止损,4,,2020
1631,2020-01-29 04:00,做多,9207.81,9176.68,9176.68,回调基准,0.338,134.36,1.464,成交,确认,9042.32,11195.55,2020-01-30 08:00,9223.66,7,-0.962,KAMA跟踪止损,是,9399.96,3.09,0.37,否,,,,,,2020
1632,2020-01-28 00:00,做多,8794.13,8794.13,8794.13,回退6K极值,,109.44,1.244,成交,确认,8684.69,10728.84,2020-01-28 16:00,8954.09,4,-0.096,KAMA跟踪止损,是,9124.53,4.35,1.15,否,,,,,,2020
1633,2020-01-27 20:00,做多,8764.0,8764.0,8764.0,回退6K极值,,110.61,1.262,成交,弱突破,,,2020-01-27 20:00,8780.28,0,0.147,弱突破平仓,否,,0.0,0.0,否,4.71,1.719,止损,5,,2020
1634,2020-01-26 16:00,做多,8425.0,8390.0,8390.0,回调基准,0.415,112.42,1.34,成交,确认,8277.58,10235.8,2020-01-27 16:00,8582.95,6,1.876,KAMA跟踪止损,是,8565.04,4.46,0.62,否,,,,,,2020
1635,2020-01-23 16:00,做空,8504.0,8504.0,8504.0,回退6K极值,,129.26,1.52,成交,确认,8633.26,7483.52,2020-01-24 20:00,8444.39,7,0.461,KAMA跟踪止损,否,,3.02,-0.19,否,,,,,,2020
1636,2020-01-22 00:00,做空,8608.71,8612.51,8612.51,回调基准,0.044,137.05,1.591,成交,确认,8749.56,7579.01,2020-01-22 04:00,8749.56,1,-1.0,前3K止损,否,,0.91,-2.06,否,,,,,,2020
1637,2020-01-17 12:00,做多,8843.49,8793.77,8793.77,回调基准,0.562,155.69,1.77,成交,确认,8638.08,10728.4,2020-01-19 16:00,8891.39,13,-1.131,KAMA跟踪止损,是,9165.18,4.68,-3.28,否,,,,,,2020
1638,2020-01-14 08:00,做多,8200.0,8200.0,8200.0,回调基准,0.0,127.66,1.557,成交,确认,8072.34,10004.0,2020-01-15 12:00,8671.82,7,4.92,KAMA跟踪止损,是,8515.53,8.76,3.27,否,,,,,,2020
1639,2020-01-11 04:00,做多,8145.41,8006.83,8006.83,回调基准,1.701,162.63,2.031,成交,确认,7844.2,9768.33,2020-01-12 04:00,8010.19,6,0.021,KAMA跟踪止损,否,,3.56,-0.04,否,,,,,,2020
1640,2020-01-10 20:00,做多,8006.83,8006.83,8006.83,回调基准,0.0,152.6,1.906,成交,弱突破,,,2020-01-10 20:00,8066.68,0,0.392,弱突破平仓,否,,0.0,0.0,否,3.56,0.022,止损,8,,2020
1641,2020-01-07 04:00,做多,7611.81,7580.08,7580.08,回调基准,0.417,96.04,1.267,成交,确认,7484.04,9247.7,2020-01-09 00:00,8141.71,11,8.38,KAMA跟踪止损,是,7898.59,11.72,2.02,否,,,,,,2020
1642,2020-01-06 08:00,做多,7495.0,7495.0,7495.0,回调基准,0.0,93.03,1.241,成交,弱突破,,,2020-01-06 08:00,7538.65,0,0.469,弱突破平仓,否,,0.0,0.0,否,12.99,6.952,止损,16,是,2020
1643,2020-01-05 08:00,做多,7400.0,7368.47,7368.47,回调基准,0.426,94.48,1.282,成交,确认,7273.99,8989.53,2020-01-06 04:00,7368.47,5,0.0,KAMA跟踪止损,否,,1.72,-0.89,否,,,,,,2020
1644,2020-01-03 16:00,做多,7300.0,7175.0,,回调基准,1.712,94.5,1.317,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2020
1645,2020-01-02 08:00,做空,7170.15,7170.15,7170.15,回调基准,0.0,75.94,1.059,成交,确认,7246.09,6309.73,2020-01-03 12:00,7086.8,7,-0.316,KAMA跟踪止损,是,6979.44,4.28,-1.81,否,,,,,,2020
1646,2020-01-01 00:00,做空,7181.78,7190.0,7190.0,回调基准,0.114,85.35,1.187,成交,弱突破,,,2020-01-01 00:00,7168.24,0,0.255,弱突破平仓,否,,0.0,0.0,否,0.41,-0.179,止损,4,,2019
1647,2019-12-30 20:00,做空,7287.25,7322.26,7322.26,回调基准,0.48,92.33,1.261,成交,确认,7414.59,6443.59,2019-12-31 20:00,7313.39,6,0.096,KAMA跟踪止损,否,,1.92,0.04,否,,,,,,2019
1648,2019-12-30 00:00,做多,7415.0,7359.15,,回调基准,0.753,89.98,1.223,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2019
1649,2019-12-29 20:00,做多,7359.15,7359.15,7359.15,回调基准,0.0,89.83,1.221,成交,弱突破,,,2019-12-29 20:00,7391.22,0,0.357,弱突破平仓,否,,0.0,0.0,否,2.28,-0.16,止损,4,,2019
1650,2019-12-28 08:00,做多,7270.0,7238.16,7238.16,回调基准,0.438,106.92,1.477,成交,弱突破,,,2019-12-28 08:00,7284.59,0,0.434,弱突破平仓,否,,0.0,0.0,否,1.67,0.39,止损,4,,2019
